"Date";"Value"
"05/04/2017";1,3495
"05/05/2017";1,357
"05/08/2017";1,369
"05/09/2017";1,3515
"05/10/2017";1,3665
"05/11/2017";1,3425
"05/12/2017";1,3495
"05/15/2017";1,3345
"05/16/2017";1,3145
"05/17/2017";1,344
"05/18/2017";1,2965
"05/19/2017";1,321
"05/22/2017";1,306
"05/23/2017";1,3025
"05/24/2017";1,2855
"05/25/2017";1,293
"05/26/2017";1,312
"05/30/2017";1,321
"05/31/2017";1,2935
"06/01/2017";1,277
"06/02/2017";1,2555
"06/05/2017";1,2845
"06/06/2017";1,2555
"06/07/2017";1,2575
"06/08/2017";1,2635
"06/09/2017";1,2655
"06/12/2017";1,276
"06/13/2017";1,264
"06/14/2017";1,2555
"06/15/2017";1,258
"06/16/2017";1,2355
"06/19/2017";1,242
"06/20/2017";1,2195
"06/21/2017";1,1935
"06/22/2017";1,1345
"06/23/2017";1,1995
"06/26/2017";1,2195
"06/27/2017";1,2326
"06/28/2017";1,2341
"06/29/2017";1,2571
"06/30/2017";1,2537
"07/03/2017";1,277
"07/05/2017";1,3
"07/06/2017";1,291
"07/07/2017";1,289
"07/10/2017";1,286
"07/11/2017";1,269
"07/12/2017";1,276
"07/13/2017";1,312
"07/14/2017";1,337
"07/17/2017";1,3355
"07/18/2017";1,349
"07/19/2017";1,358
"07/20/2017";1,35
"07/21/2017";1,3655
"07/24/2017";1,3255
"07/25/2017";1,306
"07/26/2017";1,348
"07/27/2017";1,3595
"07/28/2017";1,3785
"07/31/2017";1,3925
"08/01/2017";1,3785
"08/02/2017";1,4035
"08/03/2017";1,402
"08/04/2017";1,4015
"08/07/2017";1,4205
"08/08/2017";1,4275
"08/09/2017";1,4265
"08/10/2017";1,385
"08/11/2017";1,403
"08/14/2017";1,3695
"08/15/2017";1,32
"08/16/2017";1,3095
"08/17/2017";1,2845
"08/18/2017";1,2805
"08/21/2017";1,264
"08/22/2017";1,2585
"08/23/2017";1,2625
"08/24/2017";1,267
"08/25/2017";1,302
"08/28/2017";1,3019
"08/29/2017";1,2784
"08/30/2017";1,277
"08/31/2017";1,2911
"09/01/2017";1,2905
"09/04/2017";1,2905
"09/05/2017";1,2785
"09/06/2017";1,279
"09/07/2017";1,2915
"09/08/2017";1,3065
"09/11/2017";1,3185
"09/12/2017";1,3505
"09/13/2017";1,3785
"09/14/2017";1,3765
"09/15/2017";1,414
"09/18/2017";1,4035
"09/19/2017";1,3535
"09/20/2017";1,3655
"09/21/2017";1,35
"09/22/2017";1,3445
"09/25/2017";1,3155
"09/26/2017";1,3225
"09/27/2017";1,2935
"09/28/2017";1,285
"09/29/2017";1,2805
"10/02/2017";1,272
"10/03/2017";1,2545
"10/04/2017";1,2515
"10/05/2017";1,272
"10/06/2017";1,3
"10/09/2017";1,3095
"10/10/2017";1,31
"10/11/2017";1,268
"10/12/2017";1,2635
"10/13/2017";1,2645
"10/16/2017";1,2375
"10/17/2017";1,2415
"10/18/2017";1,243
"10/19/2017";1,2685
"10/20/2017";1,2525
"10/23/2017";1,2435
"10/24/2017";1,232
"10/25/2017";1,241
"10/26/2017";1,2455
"10/27/2017";1,266
"10/30/2017";1,259
"10/31/2017";1,251
"11/01/2017";1,2295
"11/02/2017";1,264
"11/03/2017";1,2395
"11/06/2017";1,2555
"11/07/2017";1,247
"11/08/2017";1,2575
"11/09/2017";1,264
"11/10/2017";1,2755
"11/13/2017";1,276
"11/14/2017";1,2705
"11/15/2017";1,2675
"11/16/2017";1,267
"11/17/2017";1,238
"11/20/2017";1,229
"11/21/2017";1,2385
"11/22/2017";1,2455
"11/24/2017";1,248
"11/27/2017";1,2608
"11/28/2017";1,2841
"11/29/2017";1,3116
"11/30/2017";1,2806
"12/01/2017";1,2955
"12/04/2017";1,285
"12/05/2017";1,274
"12/06/2017";1,261
"12/07/2017";1,229
"12/08/2017";1,226
"12/11/2017";1,2
"12/12/2017";1,1845
"12/13/2017";1,201
"12/14/2017";1,203
"12/15/2017";1,2075
"12/18/2017";1,219
"12/19/2017";1,2175
"12/20/2017";1,2315
"12/21/2017";1,2225
"12/22/2017";1,204
"12/26/2017";1,222
"12/27/2017";1,245
"12/28/2017";1,248
"12/29/2017";1,262
"01/02/2018";1,302
"01/03/2018";1,286
"01/04/2018";1,2955
"01/05/2018";1,2845
"01/08/2018";1,2515
"01/09/2018";1,2515
"01/10/2018";1,2395
"01/11/2018";1,228
"01/12/2018";1,2225
"01/16/2018";1,2045
"01/17/2018";1,231
"01/18/2018";1,211
"01/19/2018";1,2125
"01/22/2018";1,2255
"01/23/2018";1,2095
"01/24/2018";1,225
"01/25/2018";1,2365
"01/26/2018";1,2515
"01/29/2018";1,2495
"01/30/2018";1,223
"01/31/2018";1,2185
"02/01/2018";1,214
"02/02/2018";1,204
"02/05/2018";1,198
"02/06/2018";1,2285
"02/07/2018";1,233
"02/08/2018";1,2285
"02/09/2018";1,2185
"02/12/2018";1,214
"02/13/2018";1,2275
"02/14/2018";1,228
"02/15/2018";1,2175
"02/16/2018";1,1795
"02/20/2018";1,182
"02/21/2018";1,1695
"02/22/2018";1,196
"02/23/2018";1,1976
"02/26/2018";1,2106
"02/27/2018";1,2064
"02/28/2018";1,2181
"03/01/2018";1,2395
"03/02/2018";1,222
"03/05/2018";1,211
"03/06/2018";1,2125
"03/07/2018";1,2075
"03/08/2018";1,203
"03/09/2018";1,2015
"03/12/2018";1,1945
"03/13/2018";1,2155
"03/14/2018";1,2105
"03/15/2018";1,1875
"03/16/2018";1,1805
"03/19/2018";1,1935
"03/20/2018";1,1895
"03/21/2018";1,1885
"03/22/2018";1,19
"03/23/2018";1,172
"03/26/2018";1,1815
"03/27/2018";1,1895
"03/28/2018";1,1775
"03/29/2018";1,1815
"04/02/2018";1,164
"04/03/2018";1,166
"04/04/2018";1,169
"04/05/2018";1,1755
"04/06/2018";1,1745
"04/09/2018";1,1865
"04/10/2018";1,176
"04/11/2018";1,1815
"04/12/2018";1,179
"04/13/2018";1,173
"04/16/2018";1,1425
"04/17/2018";1,1355
"04/18/2018";1,149
"04/19/2018";1,1425
"04/20/2018";1,1575
"04/23/2018";1,17
"04/24/2018";1,185
"04/25/2018";1,1724
"04/26/2018";1,1842
"04/27/2018";1,2158
"04/30/2018";1,2237
"05/01/2018";1,248
"05/02/2018";1,2375
"05/03/2018";1,2435
"05/04/2018";1,226
"05/07/2018";1,2075
"05/08/2018";1,196
"05/09/2018";1,1875
"05/10/2018";1,1955
"05/11/2018";1,194
"05/14/2018";1,176
"05/15/2018";1,1695
"05/16/2018";1,173
"05/17/2018";1,179
"05/18/2018";1,18
"05/21/2018";1,202
"05/22/2018";1,2085
"05/23/2018";1,1935
"05/24/2018";1,2055
"05/25/2018";1,204
"05/29/2018";1,2025
"05/30/2018";1,203
"05/31/2018";1,237
"06/01/2018";1,2275
"06/04/2018";1,215
"06/05/2018";1,1945
"06/06/2018";1,1825
"06/07/2018";1,157
"06/08/2018";1,1725
"06/11/2018";1,171
"06/12/2018";1,1735
"06/13/2018";1,1635
"06/14/2018";1,157
"06/15/2018";1,152
"06/18/2018";1,1445
"06/19/2018";1,141
"06/20/2018";1,1365
"06/21/2018";1,126
"06/22/2018";1,1385
"06/25/2018";1,1415
"06/26/2018";1,1538
"06/27/2018";1,1556
"06/28/2018";1,1431
"06/29/2018";1,1438
"07/02/2018";1,1165
"07/03/2018";1,119
"07/05/2018";1,0915
"07/06/2018";1,141
"07/09/2018";1,1505
"07/10/2018";1,148
"07/11/2018";1,1205
"07/12/2018";1,1155
"07/13/2018";1,099
"07/16/2018";1,103
"07/17/2018";1,0925
"07/18/2018";1,0815
"07/19/2018";1,088
"07/20/2018";1,1065
"07/23/2018";1,1165
"07/24/2018";1,1095
"07/25/2018";1,11
"07/26/2018";1,0955
"07/27/2018";1,1045
"07/30/2018";1,114
"07/31/2018";1,099
"08/01/2018";1,0805
"08/02/2018";1,067
"08/03/2018";1,0775
"08/06/2018";1,0875
"08/07/2018";1,0905
"08/08/2018";1,0785
"08/09/2018";1,0765
"08/10/2018";1,07
"08/13/2018";1,0625
"08/14/2018";1,0505
"08/15/2018";1,024
"08/16/2018";1,017
"08/17/2018";1,012
"08/20/2018";0,9725
"08/21/2018";0,9795
"08/22/2018";0,964
"08/23/2018";0,972
"08/24/2018";1,0055
"08/27/2018";1,0185
"08/28/2018";1,0001
"08/29/2018";1,0035
"08/30/2018";1,0117
"08/31/2018";1,0106
"09/04/2018";1,0145
"09/05/2018";1,038
"09/06/2018";1,022
"09/07/2018";1,0245
"09/10/2018";1,0125
"09/11/2018";1,0045
"09/12/2018";1,021
"09/13/2018";1,0065
"09/14/2018";0,997
"09/17/2018";0,973
"09/18/2018";0,9585
"09/19/2018";0,967
"09/20/2018";0,9975
"09/21/2018";0,999
"09/24/2018";0,985
"09/25/2018";0,971
"09/26/2018";0,9775
"09/27/2018";0,993
"09/28/2018";1,0245
"10/01/2018";1,022
"10/02/2018";1,0765
"10/03/2018";1,066
"10/04/2018";1,0695
"10/05/2018";1,0895
"10/08/2018";1,1185
"10/09/2018";1,1315
"10/10/2018";1,119
"10/11/2018";1,129
"10/12/2018";1,1655
"10/15/2018";1,1935
"10/16/2018";1,1765
"10/17/2018";1,2255
"10/18/2018";1,2205
"10/19/2018";1,221
"10/22/2018";1,1765
"10/23/2018";1,211
"10/24/2018";1,2025
"10/25/2018";1,2115
"10/26/2018";1,1965
"10/29/2018";1,1425
"10/30/2018";1,124
"10/31/2018";1,127
"11/01/2018";1,178
"11/02/2018";1,2005
"11/05/2018";1,171
"11/06/2018";1,1325
"11/07/2018";1,156
"11/08/2018";1,1665
"11/09/2018";1,1385
"11/12/2018";1,1015
"11/13/2018";1,092
"11/14/2018";1,1265
"11/15/2018";1,1005
"11/16/2018";1,126
"11/19/2018";1,1235
"11/20/2018";1,1065
"11/21/2018";1,103
"11/23/2018";1,0715
"11/26/2018";1,07
"11/27/2018";1,1026
"11/28/2018";1,1162
"11/29/2018";1,1078
"11/30/2018";1,0669
"12/03/2018";1,078
"12/04/2018";1,069
"12/05/2018";1,0595
"12/06/2018";1,0595
"12/07/2018";1,041
"12/10/2018";1,0515
"12/11/2018";1,0235
"12/12/2018";1,0305
"12/13/2018";1,041
"12/14/2018";1,0225
"12/17/2018";1,001
"12/18/2018";0,994
"12/19/2018";1,0085
"12/20/2018";1,025
"12/21/2018";0,997
"12/24/2018";1,022
"12/26/2018";1,039
"12/27/2018";1,0175
"12/28/2018";1,0095
"12/31/2018";1,0185
"01/02/2019";0,995
"01/03/2019";1,0215
"01/04/2019";1,016
"01/07/2019";1,0275
"01/08/2019";1,0505
"01/09/2019";1,053
"01/10/2019";1,0425
"01/11/2019";1,0385
"01/14/2019";1,0275
"01/15/2019";1,013
"01/16/2019";1,024
"01/17/2019";1,024
"01/18/2019";1,0495
"01/22/2019";1,0335
"01/23/2019";1,034
"01/24/2019";1,053
"01/25/2019";1,068
"01/28/2019";1,0265
"01/29/2019";1,026
"01/30/2019";1,021
"01/31/2019";1,059
"02/01/2019";1,037
"02/04/2019";1,056
"02/05/2019";1,0485
"02/06/2019";1,055
"02/07/2019";1,043
"02/08/2019";1,026
"02/11/2019";1,002
"02/12/2019";1,0045
"02/13/2019";0,989
"02/14/2019";0,9785
"02/15/2019";0,9795
"02/19/2019";0,972
"02/20/2019";0,9755
"02/21/2019";0,961
"02/22/2019";0,9645
"02/25/2019";0,9709
"02/26/2019";0,9485
"02/27/2019";0,9765
"02/28/2019";0,978
"03/01/2019";1,002
"03/04/2019";0,9735
"03/05/2019";0,9965
"03/06/2019";0,987
"03/07/2019";0,9685
"03/08/2019";0,985
"03/11/2019";0,972
"03/12/2019";0,96
"03/13/2019";0,9765
"03/14/2019";0,9715
"03/15/2019";0,978
"03/18/2019";0,9685
"03/19/2019";0,9665
"03/20/2019";0,9475
"03/21/2019";0,948
"03/22/2019";0,939
"03/25/2019";0,9425
"03/26/2019";0,9535
"03/27/2019";0,9385
"03/28/2019";0,94
"03/29/2019";0,945
"04/01/2019";0,921
"04/02/2019";0,9165
"04/03/2019";0,9535
"04/04/2019";0,953
"04/05/2019";0,932
"04/08/2019";0,9295
"04/09/2019";0,9365
"04/10/2019";0,9425
"04/11/2019";0,9025
"04/12/2019";0,904
"04/15/2019";0,914
"04/16/2019";0,905
"04/17/2019";0,8705
"04/18/2019";0,902
"04/22/2019";0,911
"04/23/2019";0,915
"04/24/2019";0,9045
"04/25/2019";0,9231
"04/26/2019";0,9326
"04/29/2019";0,9213
"04/30/2019";0,9289
"05/01/2019";0,911
"05/02/2019";0,9155
"05/03/2019";0,906
"05/06/2019";0,9015
"05/07/2019";0,88
"05/08/2019";0,8855
"05/09/2019";0,9085
"05/10/2019";0,908
"05/13/2019";0,896
"05/14/2019";0,9095
"05/15/2019";0,913
"05/16/2019";0,9165
"05/17/2019";0,89
"05/20/2019";0,899
"05/21/2019";0,929
"05/22/2019";0,9175
"05/23/2019";0,935
"05/24/2019";0,933
"05/27/2019";0,933
"05/28/2019";0,9605
"05/29/2019";0,995
"05/30/2019";1,0235
"05/31/2019";1,046
"06/03/2019";1,0375
"06/04/2019";1,0565
"06/05/2019";0,991
"06/06/2019";1,0205
"06/07/2019";1,0095
"06/10/2019";0,986
"06/11/2019";0,97
"06/12/2019";0,9905
"06/13/2019";0,9735
"06/14/2019";0,96
"06/17/2019";0,9605
"06/18/2019";0,943
"06/19/2019";0,9625
"06/20/2019";1,0105
"06/21/2019";0,998
"06/24/2019";1,02
"06/25/2019";1,0665
"06/26/2019";1,0536
"06/27/2019";1,0624
"06/28/2019";1,0921
"07/01/2019";1,1135
"07/02/2019";1,0965
"07/03/2019";1,1365
"07/04/2019";1,1365
"07/05/2019";1,111
"07/08/2019";1,064
"07/09/2019";1,0745
"07/10/2019";1,059
"07/11/2019";1,0695
"07/12/2019";1,0665
"07/15/2019";1,1025
"07/16/2019";1,0555
"07/17/2019";1,074
"07/18/2019";1,086
"07/19/2019";1,073
"07/22/2019";1,051
"07/23/2019";1,023
"07/24/2019";1,01
"07/25/2019";1,0065
"07/26/2019";0,9975
"07/29/2019";1,0115
"07/30/2019";0,995
"07/31/2019";0,9965
"08/01/2019";0,9725
"08/02/2019";0,9815
"08/05/2019";0,9565
"08/06/2019";0,9705
"08/07/2019";0,969
"08/08/2019";0,974
"08/09/2019";0,973
"08/12/2019";0,9375
"08/13/2019";0,9635
"08/14/2019";0,9445
"08/15/2019";0,9455
"08/16/2019";0,9285
"08/19/2019";0,9115
"08/20/2019";0,9145
"08/21/2019";0,9285
"08/22/2019";0,935
"08/23/2019";0,926
"08/26/2019";0,9415
"08/27/2019";0,9447
"08/28/2019";0,9554
"08/29/2019";0,9391
"08/30/2019";0,962
"09/02/2019";0,9685
"09/03/2019";0,9555
"09/04/2019";0,966
"09/05/2019";0,954
"09/06/2019";0,9705
"09/09/2019";0,9825
"09/10/2019";1,016
"09/11/2019";1,034
"09/12/2019";1,036
"09/13/2019";1,0275
"09/16/2019";1,043
"09/17/2019";1,0035
"09/18/2019";1,0035
"09/19/2019";0,9835
"09/20/2019";0,984
"09/23/2019";0,99
"09/24/2019";0,9915
"09/25/2019";1,0095
"09/26/2019";1,0085
"09/27/2019";1,009
"09/30/2019";1,0115
"10/01/2019";1,0135
"10/02/2019";1,006
"10/03/2019";1,0205
"10/04/2019";0,99
"10/07/2019";0,97
"10/08/2019";0,957
"10/09/2019";0,9545
"10/10/2019";0,935
"10/11/2019";0,937
"10/14/2019";0,9485
"10/15/2019";0,9445
"10/16/2019";0,9355
"10/17/2019";0,929
"10/18/2019";0,957
"10/21/2019";0,9635
"10/22/2019";0,989
"10/23/2019";0,9775
"10/24/2019";0,9645
"10/25/2019";0,9945
"10/28/2019";1,005
"10/29/2019";0,9895
"10/30/2019";0,9935
"10/31/2019";1,0195
"11/01/2019";1,04
"11/04/2019";1,0365
"11/05/2019";1,058
"11/06/2019";1,08
"11/07/2019";1,091
"11/08/2019";1,0945
"11/11/2019";1,06
"11/12/2019";1,056
"11/13/2019";1,0795
"11/14/2019";1,0805
"11/15/2019";1,0615
"11/18/2019";1,0555
"11/19/2019";1,027
"11/20/2019";1,097
"11/21/2019";1,1525
"11/22/2019";1,146
"11/25/2019";1,178
"11/26/2019";1,1593
"11/27/2019";1,1776
"11/28/2019";1,1799
"11/29/2019";1,1895
"12/02/2019";1,22
"12/03/2019";1,238
"12/04/2019";1,2125
"12/05/2019";1,2485
"12/06/2019";1,248
"12/09/2019";1,284
"12/10/2019";1,333
"12/11/2019";1,352
"12/12/2019";1,3725
"12/13/2019";1,309
"12/16/2019";1,3895
"12/17/2019";1,337
"12/18/2019";1,332
"12/19/2019";1,272
"12/20/2019";1,307
"12/23/2019";1,253
"12/24/2019";1,294
"12/26/2019";1,273
"12/27/2019";1,325
"12/30/2019";1,3215
"12/31/2019";1,297
"01/02/2020";1,271
"01/03/2020";1,2635
"01/06/2020";1,2215
"01/07/2020";1,224
"01/08/2020";1,1915
"01/09/2020";1,1735
"01/10/2020";1,1895
"01/13/2020";1,1455
"01/14/2020";1,149
"01/15/2020";1,143
"01/16/2020";1,1295
"01/17/2020";1,1215
"01/20/2020";1,1215
"01/21/2020";1,1105
"01/22/2020";1,11
"01/23/2020";1,126
"01/24/2020";1,1015
"01/27/2020";1,066
"01/28/2020";1,0505
"01/29/2020";1,0205
"01/30/2020";1,015
"01/31/2020";1,0265
"02/03/2020";0,979
"02/04/2020";0,9815
"02/05/2020";0,9775
"02/06/2020";0,9815
"02/07/2020";0,9835
"02/10/2020";1,003
"02/11/2020";1,005
"02/12/2020";1,0065
"02/13/2020";1,0445
"02/14/2020";1,091
"02/17/2020";1,091
"02/18/2020";1,0655
"02/19/2020";1,068
"02/20/2020";1,036
"02/21/2020";1,0885
"02/24/2020";1,059
"02/25/2020";1,0738
"02/26/2020";1,0972
"02/27/2020";1,0913
"02/28/2020";1,111
"03/02/2020";1,156
"03/03/2020";1,222
"03/04/2020";1,184
"03/05/2020";1,1135
"03/06/2020";1,074
"03/09/2020";1,092
"03/10/2020";1,1435
"03/11/2020";1,1205
"03/12/2020";1,0885
"03/13/2020";1,0675
"03/16/2020";1,039
"03/17/2020";1,026
"03/18/2020";1,083
"03/19/2020";1,127
"03/20/2020";1,197
"03/23/2020";1,2125
"03/24/2020";1,256
"03/25/2020";1,2995
"03/26/2020";1,2465
"03/27/2020";1,1585
"03/30/2020";1,193
"03/31/2020";1,1955
"04/01/2020";1,16
"04/02/2020";1,1935
"04/03/2020";1,149
"04/06/2020";1,1665
"04/07/2020";1,199
"04/08/2020";1,198
"04/09/2020";1,186
"04/13/2020";1,1975
"04/14/2020";1,172
"04/15/2020";1,202
"04/16/2020";1,186
"04/17/2020";1,1605
"04/20/2020";1,1365
"04/21/2020";1,0965
"04/22/2020";1,106
"04/23/2020";1,1105
"04/24/2020";1,052
"04/27/2020";1,0492
"04/28/2020";1,0646
"04/29/2020";1,0464
"04/30/2020";1,0597
"05/01/2020";1,061
"05/04/2020";1,072
"05/05/2020";1,1065
"05/06/2020";1,106
"05/07/2020";1,09
"05/08/2020";1,1165
"05/11/2020";1,1075
"05/12/2020";1,0735
"05/13/2020";1,0505
"05/14/2020";1,067
"05/15/2020";1,0685
"05/18/2020";1,0775
"05/19/2020";1,0705
"05/20/2020";1,0565
"05/21/2020";1,0475
"05/22/2020";1,036
"05/25/2020";1,036
"05/26/2020";1,051
"05/27/2020";1,025
"05/28/2020";0,991
"05/29/2020";0,963
"06/01/2020";0,983
"06/02/2020";0,982
"06/03/2020";0,991
"06/04/2020";0,9815
"06/05/2020";0,989
"06/08/2020";0,989
"06/09/2020";0,978
"06/10/2020";0,9675
"06/11/2020";0,96
"06/12/2020";0,952
"06/15/2020";0,94
"06/16/2020";0,9365
"06/17/2020";0,9625
"06/18/2020";0,946
"06/19/2020";0,9375
"06/22/2020";0,9595
"06/23/2020";0,9625
"06/24/2020";0,9665
"06/25/2020";0,9504
"06/26/2020";0,9605
"06/29/2020";0,9952
"06/30/2020";1,0081
"07/01/2020";1,04
"07/02/2020";1,032
"07/06/2020";0,9815
"07/07/2020";1,003
"07/08/2020";1
"07/09/2020";0,9875
"07/10/2020";0,974
"07/13/2020";0,9865
"07/14/2020";0,9795
"07/15/2020";0,972
"07/16/2020";0,9835
"07/17/2020";1,023
"07/20/2020";0,9975
"07/21/2020";1,0175
"07/22/2020";1,0835
"07/23/2020";1,075
"07/24/2020";1,084
"07/27/2020";1,104
"07/28/2020";1,0965
"07/29/2020";1,116
"07/30/2020";1,1535
"07/31/2020";1,1895
"08/03/2020";1,179
"08/04/2020";1,2105
"08/05/2020";1,2155
"08/06/2020";1,17
"08/07/2020";1,1545
"08/10/2020";1,126
"08/11/2020";1,1135
"08/12/2020";1,1205
"08/13/2020";1,162
"08/14/2020";1,147
"08/17/2020";1,1555
"08/18/2020";1,193
"08/19/2020";1,1845
"08/20/2020";1,1855
"08/21/2020";1,201
"08/24/2020";1,2025
"08/25/2020";1,232
"08/26/2020";1,2266
"08/27/2020";1,2271
"08/28/2020";1,2665
"08/31/2020";1,292
"09/01/2020";1,314
"09/02/2020";1,313
"09/03/2020";1,312
"09/04/2020";1,34
"09/07/2020";1,34
"09/08/2020";1,321
"09/09/2020";1,2885
"09/10/2020";1,317
"09/11/2020";1,3245
"09/14/2020";1,2305
"09/15/2020";1,218
"09/16/2020";1,1985
"09/17/2020";1,18
"09/18/2020";1,135
"09/21/2020";1,12
"09/22/2020";1,1065
"09/23/2020";1,105
"09/24/2020";1,1115
"09/25/2020";1,1365
"09/28/2020";1,0955
"09/29/2020";1,0955
"09/30/2020";1,1095
"10/01/2020";1,0705
"10/02/2020";1,0895
"10/05/2020";1,072
"10/06/2020";1,0765
"10/07/2020";1,096
"10/08/2020";1,1025
"10/09/2020";1,1155
"10/12/2020";1,0915
"10/13/2020";1,101
"10/14/2020";1,096
"10/15/2020";1,095
"10/16/2020";1,0725
"10/19/2020";1,0605
"10/20/2020";1,049
"10/21/2020";1,0415
"10/22/2020";1,067
"10/23/2020";1,056
"10/26/2020";1,0665
"10/27/2020";1,0695
"10/28/2020";1,05
"10/29/2020";1,046
"10/30/2020";1,044
"11/02/2020";1,028
"11/03/2020";1,0345
"11/04/2020";1,03
"11/05/2020";1,0595
"11/06/2020";1,0695
"11/09/2020";1,0685
"11/10/2020";1,073
"11/11/2020";1,091
"11/12/2020";1,101
"11/13/2020";1,0925
"11/16/2020";1,1565
"11/17/2020";1,162
"11/18/2020";1,1975
"11/19/2020";1,2065
"11/20/2020";1,155
"11/23/2020";1,1445
"11/24/2020";1,1315
"11/25/2020";1,1503
"11/26/2020";1,1556
"11/27/2020";1,232
"11/30/2020";1,2278
"12/01/2020";1,1845
"12/02/2020";1,191
"12/03/2020";1,2005
"12/04/2020";1,1755
"12/07/2020";1,191
"12/08/2020";1,1925
"12/09/2020";1,1705
"12/10/2020";1,2105
"12/11/2020";1,216
"12/14/2020";1,2615
"12/15/2020";1,2465
"12/16/2020";1,266
"12/17/2020";1,266
"12/18/2020";1,2525
"12/21/2020";1,243
"12/22/2020";1,242
"12/23/2020";1,2455
"12/24/2020";1,2595
"12/28/2020";1,2335
"12/29/2020";1,254
"12/30/2020";1,254
"12/31/2020";1,2825
"01/04/2021";1,2615
"01/05/2021";1,251
"01/06/2021";1,209
"01/07/2021";1,211
"01/08/2021";1,237
"01/11/2021";1,2145
"01/12/2021";1,214
"01/13/2021";1,2525
"01/14/2021";1,2735
"01/15/2021";1,2815
"01/18/2021";1,2815
"01/19/2021";1,2715
"01/20/2021";1,252
"01/21/2021";1,2645
"01/22/2021";1,2405
"01/25/2021";1,2325
"01/26/2021";1,245
"01/27/2021";1,255
"01/28/2021";1,24
"01/29/2021";1,2295
"02/01/2021";1,2535
"02/02/2021";1,234
"02/03/2021";1,2395
"02/04/2021";1,2405
"02/05/2021";1,245
"02/08/2021";1,241
"02/09/2021";1,2295
"02/10/2021";1,211
"02/11/2021";1,212
"02/12/2021";1,2115
"02/15/2021";1,2115
"02/16/2021";1,2435
"02/17/2021";1,257
"02/18/2021";1,276
"02/19/2021";1,275
"02/22/2021";1,3345
"02/23/2021";1,3714
"02/24/2021";1,3629
"02/25/2021";1,3971
"02/26/2021";1,3737
"03/01/2021";1,358
"03/02/2021";1,3385
"03/03/2021";1,328
"03/04/2021";1,3215
"03/05/2021";1,2885
"03/08/2021";1,2915
"03/09/2021";1,304
"03/10/2021";1,3085
"03/11/2021";1,3235
"03/12/2021";1,33
"03/15/2021";1,321
"03/16/2021";1,345
"03/17/2021";1,3355
"03/18/2021";1,2995
"03/19/2021";1,29
"03/22/2021";1,301
"03/23/2021";1,276
"03/24/2021";1,265
"03/25/2021";1,266
"03/26/2021";1,285
"03/29/2021";1,2705
"03/30/2021";1,226
"03/31/2021";1,235
"04/01/2021";1,216
"04/05/2021";1,221
"04/06/2021";1,2685
"04/07/2021";1,2675
"04/08/2021";1,2785
"04/09/2021";1,2725
"04/12/2021";1,281
"04/13/2021";1,3005
"04/14/2021";1,321
"04/15/2021";1,327
"04/16/2021";1,2915
"04/19/2021";1,2985
"04/20/2021";1,3245
"04/21/2021";1,322
"04/22/2021";1,343
"04/23/2021";1,3685
"04/26/2021";1,4175
"04/27/2021";1,4466
"04/28/2021";1,4492
"04/29/2021";1,4236
"04/30/2021";1,4115
"05/03/2021";1,4025
"05/04/2021";1,4035
"05/05/2021";1,4985
"05/06/2021";1,543
"05/07/2021";1,529
"05/10/2021";1,4805
"05/11/2021";1,501
"05/12/2021";1,465
"05/13/2021";1,464
"05/14/2021";1,45
"05/17/2021";1,4575
"05/18/2021";1,528
"05/19/2021";1,5095
"05/20/2021";1,5095
"05/21/2021";1,501
"05/24/2021";1,49
"05/25/2021";1,505
"05/26/2021";1,557
"05/27/2021";1,5535
"05/28/2021";1,6235
"05/31/2021";1,6235
"06/01/2021";1,6105
"06/02/2021";1,6115
"06/03/2021";1,576
"06/04/2021";1,6165
"06/07/2021";1,6015
"06/08/2021";1,577
"06/09/2021";1,572
"06/10/2021";1,587
"06/11/2021";1,5745
"06/14/2021";1,541
"06/15/2021";1,512
"06/16/2021";1,5335
"06/17/2021";1,4955
"06/18/2021";1,499
"06/21/2021";1,5235
"06/22/2021";1,5125
"06/23/2021";1,5315
"06/24/2021";1,524
"06/25/2021";1,5736
"06/28/2021";1,6243
"06/29/2021";1,6
"06/30/2021";1,5967
"07/01/2021";1,564
"07/02/2021";1,5305
"07/05/2021";1,5305
"07/06/2021";1,481
"07/07/2021";1,4995
"07/08/2021";1,5225
"07/09/2021";1,515
"07/12/2021";1,54
"07/13/2021";1,5225
"07/14/2021";1,566
"07/15/2021";1,5705
"07/16/2021";1,6135
"07/19/2021";1,564
"07/20/2021";1,668
"07/21/2021";1,76
"07/22/2021";1,9365
"07/23/2021";1,89
"07/26/2021";2,078
"07/27/2021";2,0175
"07/28/2021";2,0045
"07/29/2021";1,965
"07/30/2021";1,7955
"08/02/2021";1,728
"08/03/2021";1,7485
"08/04/2021";1,7565
"08/05/2021";1,769
"08/06/2021";1,76
"08/09/2021";1,7935
"08/10/2021";1,82
"08/11/2021";1,8385
"08/12/2021";1,8655
"08/13/2021";1,8275
"08/16/2021";1,832
"08/17/2021";1,7895
"08/18/2021";1,797
"08/19/2021";1,782
"08/20/2021";1,7825
"08/23/2021";1,7995
"08/24/2021";1,833
"08/25/2021";1,8405
"08/26/2021";1,8612
"08/27/2021";1,9058
"08/30/2021";1,989
"08/31/2021";1,9541
"09/01/2021";1,9565
"09/02/2021";1,9435
"09/03/2021";1,93
"09/06/2021";1,93
"09/07/2021";1,9395
"09/08/2021";1,902
"09/09/2021";1,8745
"09/10/2021";1,8805
"09/13/2021";1,868
