"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)",ano,mes,uf
,,,,,,2023,9,AC
,,,,,,2023,10,AC
,,,,,,2023,11,AC
15.0,,,"26,5","2,8",,2023,12,AC
21.0,"285,4","985,3","26,2","3,1",",9",2024,1,AC
16.0,,"985,6","26,4","3,2",",8",2024,2,AC
11.0,"65,2",985,"26,6","4,1",",9",2024,3,AC
11.0,"66,8","984,8","26,3","3,8",",8",2024,4,AC
8.0,"145,8","987,4","23,3","3,6",1,2024,5,AC
1.0,"10,6","987,1","25,2",4,",8",2024,6,AC
0.0,0,"989,8","22,8","3,3",1,2024,7,AC
0.0,0,"987,9",25,"4,3",1,2024,8,AC
2.0,15,985,"27,4","4,9",1,2024,9,AC
10.0,"220,8","984,6","27,1","4,5",",9",2024,10,AC
18.0,"300,6","983,4",26,"3,3",",9",2024,11,AC
9.0,"24,6",984,"26,1","3,9",",9",2024,12,AC
28.0,"52,6","984,7","25,9","2,7",",8",2025,1,AC
,,"984,7","25,6","3,8",",9",2025,2,AC
,,"985,6","25,4","4,2",",8",2025,3,AC
,,"985,7","25,3","3,7",",8",2025,4,AC
,,"987,5",25,"4,1",",8",2025,5,AC
,,"988,7","23,2","3,8",",9",2025,6,AC
,,"990,3","22,6","3,7",",9",2025,7,AC
,,,,,,2025,8,AC
1.0,,,,,,2019,7,AM
8.0,"60,2","1008,5",27,"2,9",",6",2019,8,AM
22.0,"202,4","1006,5","27,3","2,7",",7",2019,9,AM
23.0,"178,6","1005,7","26,5","3,4",",7",2019,10,AM
15.0,,"1004,6","26,7","2,8",",6",2019,11,AM
,,,,"1,5",,2019,12,AM
,,,,2,,2020,1,AM
,,,,2,,2020,2,AM
,,,,"1,8",,2020,3,AM
,,,,"1,7",,2020,4,AM
,,,,"1,6",,2020,5,AM
,,,,,,2020,6,AM
,,,,,,2020,7,AM
,,,,,,2020,8,AM
,,,,,,2020,9,AM
,,,,,,2020,10,AM
,,,,,,2020,11,AM
,,,,,,2020,12,AM
,,,,,,2021,1,AM
,,,,,,2021,2,AM
,,,,,,2021,3,AM
,,,,,,2021,4,AM
,,,,,,2021,5,AM
,,,,,,2021,6,AM
,,,,,,2021,7,AM
,,,,,,2021,8,AM
,,,,,,2021,9,AM
,,,,,,2021,10,AM
,,,,,,2021,11,AM
,,,,,,2021,12,AM
,,,,,,2022,1,AM
,,,,,,2022,2,AM
,,,,,,2022,3,AM
,,,,,,2022,4,AM
,,,,"1,7",,2022,5,AM
7.0,,,,"1,8",,2022,6,AM
6.0,,1007,"27,4","2,7",",5",2022,7,AM
14.0,"82,6","1007,1","27,1",3,",7",2022,8,AM
10.0,"104,2","1005,9","27,8","2,2",",6",2022,9,AM
17.0,"284,2","1005,4","26,8","3,7",",7",2022,10,AM
15.0,"208,4","1005,4","26,6","2,5",",7",2022,11,AM
25.0,"266,4","1005,2","26,2","3,2",",6",2022,12,AM
27.0,"337,8","1006,9","25,3","2,5",",6",2023,1,AM
24.0,,"1006,7","25,6","3,1",",6",2023,2,AM
28.0,"437,2","1006,6","25,6","2,1",",6",2023,3,AM
24.0,528,"1006,2","26,2","2,3",",6",2023,4,AM
20.0,"226,2",1007,"26,8",2,",5",2023,5,AM
18.0,"124,4","1008,4","26,3","2,6",",6",2023,6,AM
6.0,47,1008,"27,5","1,9",",5",2023,7,AM
10.0,"64,2","1006,7","28,3","2,3",",7",2023,8,AM
9.0,"34,6","1005,7","28,7",3,",7",2023,9,AM
5.0,,"1004,7",,"2,3",",7",2023,10,AM
,,,,"3,8",,2023,11,AM
,,,,"2,7",,2023,12,AM
,,,,"2,1",,2024,1,AM
,,,,"2,1",,2024,2,AM
14.0,,,"26,4","2,9",,2024,3,AM
26.0,"381,4","1006,1","27,2","2,8",",6",2024,4,AM
20.0,204,"1006,7","27,1","2,6",",6",2024,5,AM
12.0,122,"1007,3","27,5","1,9",",5",2024,6,AM
6.0,"8,6","1008,4","27,9",,,2024,7,AM
5.0,"17,2","1007,6","28,3",,,2024,8,AM
6.0,"107,6","1005,3","29,1",,,2024,9,AM
14.0,"73,2","1005,5","28,4",,,2024,10,AM
19.0,"122,2","1004,4","27,5",,,2024,11,AM
21.0,"286,2","1005,2",27,,,2024,12,AM
25.0,305,"1006,5","25,9",,,2025,1,AM
24.0,"595,6","1006,2","25,8",,,2025,2,AM
26.0,"325,2","1006,9","26,2",,,2025,3,AM
24.0,"345,4","1006,2","26,6",,,2025,4,AM
20.0,"225,6","1007,5","26,7",,,2025,5,AM
15.0,"93,8","1008,1","26,8",,,2025,6,AM
7.0,64,"1009,2","26,9",,,2025,7,AM
6.0,,,,,,2025,8,AM
28.0,"312,2","1007,9","26,5",4,1,2010,1,PA
26.0,190,1007,27,"3,6",1,2010,2,PA
28.0,"309,6","1007,8","27,4","4,2",1,2010,3,PA
29.0,"431,6","1007,9","26,6","4,4",",8",2010,4,PA
26.0,420,"1008,3","27,2","5,6",",8",2010,5,PA
21.0,146,"1010,1","27,1","4,1",1,2010,6,PA
18.0,"96,2","1009,6","27,2","3,6",1,2010,7,PA
18.0,158,"1009,7","27,4","4,1","1,1",2010,8,PA
18.0,"50,4","1008,2","27,7","3,2","1,2",2010,9,PA
15.0,"212,2","1007,9","27,5","4,9","1,1",2010,10,PA
19.0,"195,4","1006,4","27,5","3,8",1,2010,11,PA
22.0,"279,8","1005,9","26,8","3,4",1,2010,12,PA
28.0,"432,8",1007,"25,6","3,5",",9",2011,1,PA
25.0,,"1007,8","25,7","4,1",",7",2011,2,PA
29.0,"419,8","1007,7","25,9","4,3",",8",2011,3,PA
25.0,"495,8","1008,2","26,2",4,",9",2011,4,PA
28.0,"396,8","1008,1","26,6","3,4",",9",2011,5,PA
20.0,"207,6","1009,4","26,8","4,3",1,2011,6,PA
20.0,"149,8","1009,5","26,7","5,8",",9",2011,7,PA
21.0,"107,6","1009,9","27,1","3,9",1,2011,8,PA
15.0,80,"1009,6","27,5","3,4",1,2011,9,PA
19.0,"144,4",1007,"27,3",3,1,2011,10,PA
17.0,137,1007,"27,3","2,9","1,1",2011,11,PA
18.0,"216,2","1007,4","27,1","3,2",1,2011,12,PA
26.0,426,"1007,8","26,3","4,3",",9",2012,1,PA
27.0,"316,2","1007,7","25,7","3,9",",9",2012,2,PA
29.0,"535,2","1008,5","25,6","4,7",",7",2012,3,PA
29.0,"332,2","1008,1","26,3","3,2",",6",2012,4,PA
27.0,213,1009,"26,5","3,8",",8",2012,5,PA
28.0,"313,4","1010,4","26,2",4,",7",2012,6,PA
26.0,"246,4","1009,9","26,4","5,7",",8",2012,7,PA
16.0,"111,4","1010,5",27,"3,5",1,2012,8,PA
15.0,"186,6","1010,4",27,"3,1","1,1",2012,9,PA
12.0,"50,8","1007,9","27,3","3,2","1,1",2012,10,PA
6.0,,,"27,6","3,5",,2012,11,PA
25.0,"279,6",1007,"26,9","3,7",",9",2012,12,PA
28.0,"377,6","1008,3","26,6","4,2",",6",2013,1,PA
26.0,"390,4","1007,5","26,2","4,6",",6",2013,2,PA
28.0,"461,6","1008,3","26,4","3,5",",6",2013,3,PA
28.0,"360,8","1008,9","26,4","5,9",",8",2013,4,PA
29.0,"294,2","1009,2","26,5","3,4",",8",2013,5,PA
22.0,"104,8","1009,7","26,9","4,2",",9",2013,6,PA
24.0,"185,6","1010,7","26,6",3,1,2013,7,PA
21.0,"154,8","1009,4","26,9","3,2",",9",2013,8,PA
19.0,117,"1009,2","27,1","3,4",1,2013,9,PA
21.0,102,"1008,5","27,3","3,1","1,1",2013,10,PA
19.0,"194,2","1006,9","27,1","3,1",1,2013,11,PA
22.0,"282,4","1007,6",27,"4,5",",9",2013,12,PA
26.0,"355,4","1008,6","26,2","3,2",",8",2014,1,PA
27.0,"444,4","1007,8","25,6","4,2",",6",2014,2,PA
26.0,"342,4","1008,6",26,"3,6",",7",2014,3,PA
9.0,,,,"3,1",,2014,4,PA
30.0,"355,4","1009,1","26,2","4,5",",5",2014,5,PA
24.0,"253,6","1009,7","26,7","3,5",",7",2014,6,PA
22.0,"153,4","1011,6","26,5","3,8",",8",2014,7,PA
16.0,"84,2","1010,5",27,"3,4",",8",2014,8,PA
19.0,210,"1009,8","26,9","2,8",",7",2014,9,PA
21.0,"99,4","1008,7","27,4","6,4",",7",2014,10,PA
9.0,"40,8","1007,8","27,9","3,1",1,2014,11,PA
16.0,,1008,"27,4","4,2",",9",2014,12,PA
31.0,"392,4","1009,2","26,3","4,2",",6",2015,1,PA
11.0,,,,"4,1",,2015,2,PA
28.0,"427,6","1008,9","25,8",3,",5",2015,3,PA
27.0,"484,2","1009,2","25,9","3,6",",7",2015,4,PA
26.0,"298,4","1009,4","26,6","3,6",",7",2015,5,PA
26.0,"167,6","1010,7","26,7","3,4",",8",2015,6,PA
26.0,"149,8","1010,5","26,7","3,5",",8",2015,7,PA
10.0,"103,4","1009,9","27,4","3,8",",9",2015,8,PA
12.0,"63,4","1009,5","27,6","3,2",",8",2015,9,PA
15.0,76,"1008,9","28,1","3,3",",9",2015,10,PA
10.0,61,"1007,6","28,3","3,1",1,2015,11,PA
24.0,"227,6","1008,8","27,6","4,2",",7",2015,12,PA
29.0,"250,4","1008,9",27,"3,3",",7",2016,1,PA
29.0,"486,2","1008,7","26,2","3,3",",7",2016,2,PA
30.0,503,"1009,5","26,4","3,1",",4",2016,3,PA
28.0,"321,4","1008,3","27,1","4,4",",6",2016,4,PA
25.0,"248,6",1010,"27,3",4,",8",2016,5,PA
26.0,"211,4","1011,2","26,9","3,8",",8",2016,6,PA
18.0,"128,8","1010,6",27,"3,2",",7",2016,7,PA
13.0,"122,4","1010,3","27,4","2,8",",8",2016,8,PA
14.0,"92,4",1010,"27,4","3,1",",8",2016,9,PA
12.0,"90,2","1007,9","27,8","6,2",1,2016,10,PA
13.0,"92,2",1007,"28,1","3,8",1,2016,11,PA
29.0,"269,4","1007,7","26,6","3,1",",6",2016,12,PA
28.0,550,"1008,5","25,9","2,9",",5",2017,1,PA
24.0,,"1008,5","25,8","4,7",",5",2017,2,PA
30.0,"555,8","1008,7","25,6","3,1",",5",2017,3,PA
25.0,"432,8","1008,6","26,3","3,9",",6",2017,4,PA
24.0,221,"1009,2",27,"3,8",",7",2017,5,PA
20.0,"146,4","1009,6","27,3","3,9",",8",2017,6,PA
10.0,"47,4","1011,4","27,6","7,2",1,2017,7,PA
20.0,"201,6","1009,9","27,3","3,1",",8",2017,8,PA
12.0,72,"1009,4","27,8","3,7",",9",2017,9,PA
20.0,"236,6",1008,"27,3","3,1",",7",2017,10,PA
10.0,"110,2","1007,1","27,7",3,",9",2017,11,PA
21.0,254,"1007,5",27,"4,1",",8",2017,12,PA
27.0,339,"1008,2","26,1",3,",6",2018,1,PA
24.0,"583,8","1008,4","25,7","2,9",",5",2018,2,PA
27.0,"456,2","1008,3","26,4","3,1",",6",2018,3,PA
29.0,"546,4","1009,4","25,9","4,6",",4",2018,4,PA
27.0,"408,6","1009,9",26,"3,4",",5",2018,5,PA
12.0,"107,4","1010,6","27,1","6,3",",9",2018,6,PA
16.0,"121,8","1010,6","27,1","3,3",",8",2018,7,PA
19.0,"222,4","1011,1","26,6",3,",6",2018,8,PA
13.0,"216,8","1008,5","27,3","3,4",",7",2018,9,PA
20.0,"276,2",1008,"27,6","2,6",",9",2018,10,PA
17.0,"315,6","1007,1","27,6","4,6",",8",2018,11,PA
28.0,"449,6","1009,2","25,8","4,3",",6",2018,12,PA
28.0,"388,4","1009,5","26,2","3,5",",7",2019,1,PA
25.0,"426,6",1009,"26,3","3,1",",7",2019,2,PA
29.0,"759,6","1009,6","25,8","2,9",",6",2019,3,PA
27.0,"563,8","1009,2","26,3","3,6",",6",2019,4,PA
30.0,"443,4","1008,8","26,5","3,1",",7",2019,5,PA
20.0,"244,8","1010,4",27,5,1,2019,6,PA
15.0,165,"1010,5","26,9","5,5",1,2019,7,PA
18.0,151,"1011,2","27,2",",2",0,2019,8,PA
17.0,"232,6","1009,6","27,5","3,5",",8",2019,9,PA
21.0,"274,8","1008,1","27,3","3,6",",9",2019,10,PA
20.0,"249,6",1007,"27,4","3,4",",8",2019,11,PA
23.0,"376,2","1007,3","27,2","4,5",",7",2019,12,PA
30.0,"465,6","1009,1","26,2","3,3",",7",2020,1,PA
26.0,"553,8","1009,2",26,"4,5",",7",2020,2,PA
14.0,,,"25,8","2,9",,2020,3,PA
29.0,"452,6","1009,4","26,5","3,4",",5",2020,4,PA
28.0,"474,6","1009,7","26,9","5,3",",7",2020,5,PA
22.0,"248,2","1009,7","27,1","3,6",",8",2020,6,PA
17.0,"156,2","1009,4","27,4","4,5",",9",2020,7,PA
10.0,"110,4","1009,2","28,2","4,4",",9",2020,8,PA
19.0,"142,2","1008,9","27,7","3,6",",7",2020,9,PA
25.0,"304,8","1008,1","27,3","4,7",",6",2020,10,PA
27.0,"414,6","1007,5",27,4,",7",2020,11,PA
25.0,227,"1007,6","27,2","3,8",",7",2020,12,PA
23.0,,"1007,5","26,5","4,6",",7",2021,1,PA
27.0,"633,8","1007,9",26,"3,7",",6",2021,2,PA
28.0,438,"1008,4","25,8","7,2",",5",2021,3,PA
26.0,"513,4","1008,1","26,5","5,9",",7",2021,4,PA
26.0,498,"1009,4","26,7","3,4",",7",2021,5,PA
24.0,191,1010,"26,9","3,7",",8",2021,6,PA
26.0,210,"1010,8","26,8","3,8",",4",2021,7,PA
18.0,"275,8","1009,8","27,4","5,3",1,2021,8,PA
26.0,"242,8","1009,7","26,9","5,1",",8",2021,9,PA
27.0,"312,6","1008,2","27,6","3,7",",8",2021,10,PA
24.0,"327,6","1007,2","27,4","4,1",",8",2021,11,PA
24.0,"286,2","1006,7","27,5","3,6",",8",2021,12,PA
27.0,"304,8","1008,6","25,9",4,,2022,1,PA
25.0,"275,6","1007,8","26,7",,,2022,2,PA
29.0,"528,8","1007,8","26,2",,,2022,3,PA
27.0,501,"1008,2","25,9",4,",5",2022,4,PA
29.0,"452,6","1009,7","26,2","5,7",",7",2022,5,PA
15.0,,,"26,7","3,4",,2022,6,PA
17.0,113,"1009,7","27,4",6,"1,2",2022,7,PA
16.0,157,"1009,6","27,8","5,2","1,3",2022,8,PA
18.0,182,1009,"27,8","4,5","1,3",2022,9,PA
22.0,"248,4","1007,8","27,7","4,8","1,2",2022,10,PA
22.0,368,"1007,7","27,2","3,4",",9",2022,11,PA
25.0,"333,8","1007,5","26,9","3,7",",8",2022,12,PA
30.0,"359,6","1008,7","26,4","3,7",",8",2023,1,PA
22.0,,"1008,6","26,1","5,2",",5",2023,2,PA
29.0,"533,4",1009,"26,1","5,4",",4",2023,3,PA
29.0,"308,8","1008,3","26,8","3,8",",6",2023,4,PA
25.0,"259,8","1009,1","27,3","4,6",",7",2023,5,PA
20.0,"193,8","1010,3","27,5","3,5",1,2023,6,PA
17.0,"133,8","1010,7","27,8","4,2","1,1",2023,7,PA
7.0,"26,2","1009,7","28,4","3,8","1,1",2023,8,PA
11.0,"38,6","1008,9","28,7","3,6","1,2",2023,9,PA
10.0,,"1007,8",29,"3,5","1,2",2023,10,PA
8.0,,"1007,5","28,7","3,7",1,2023,11,PA
16.0,,"1007,4","27,9","3,6",1,2023,12,PA
30.0,"506,6","1009,1","27,2","4,3",",9",2024,1,PA
23.0,"410,4","1009,2","26,9","5,2",1,2024,2,PA
31.0,"537,8","1008,8","27,2","3,6",",9",2024,3,PA
30.0,466,"1008,2","27,2","4,2",",8",2024,4,PA
28.0,"332,2","1008,5","27,5","4,7",1,2024,5,PA
23.0,231,"1009,6","27,7","4,5","1,4",2024,6,PA
6.0,"36,8","1010,9","28,4",4,"1,6",2024,7,PA
13.0,"66,8","1010,4","28,5","4,4","1,5",2024,8,PA
11.0,"23,2","1008,8","28,9","4,3","1,7",2024,9,PA
10.0,"73,6","1008,5","28,8","5,2","1,5",2024,10,PA
9.0,"68,6","1007,1","28,9","4,4","1,6",2024,11,PA
28.0,"430,4","1007,5","27,4","5,1","1,1",2024,12,PA
29.0,417,"1008,5","26,6","4,3",",9",2025,1,PA
27.0,"472,6","1008,1","26,3","3,4",",8",2025,2,PA
31.0,501,1009,"26,4","3,2",",8",2025,3,PA
29.0,"366,4","1008,3","26,7","3,8",",8",2025,4,PA
26.0,207,"1009,4","27,2","4,6","1,1",2025,5,PA
24.0,"246,2","1010,4","27,1",5,"1,4",2025,6,PA
23.0,"251,2","1011,4","27,1","3,6","1,1",2025,7,PA
10.0,,,,,,2025,8,PA
,,,,"6,6",,2010,1,PA
,,,,"8,1",,2010,2,PA
5.0,,"1004,9",,"5,6",2,2010,3,PA
3.0,,,,"6,1",,2010,4,PA
10.0,,"1005,2","27,1","6,1","1,5",2010,5,PA
19.0,"187,6",1007,"26,6","7,2","1,5",2010,6,PA
23.0,"93,8","1006,7","26,7",7,"1,9",2010,7,PA
15.0,116,"1006,7","26,9",6,2,2010,8,PA
10.0,"33,8","1005,3","27,2","6,4","2,4",2010,9,PA
,,,,"7,7",,2010,10,PA
,,,,"6,4",,2010,11,PA
,,,,"5,2",,2010,12,PA
,,,,"10,6",,2011,1,PA
,,,,"5,1",,2011,2,PA
,,,,,,2011,3,PA
,,,,,,2011,4,PA
,,,,,,2011,5,PA
18.0,"112,6",1007,"26,2","6,4","1,8",2011,6,PA
26.0,"84,8","1006,9","26,1","6,4","1,7",2011,7,PA
20.0,35,"1007,2","26,6","6,4","2,1",2011,8,PA
2.0,"2,2",1007,27,"5,2","2,3",2011,9,PA
,,"1004,4","27,3","6,4","2,3",2011,10,PA
6.0,"18,6","1004,3","27,2","6,1","2,2",2011,11,PA
8.0,"53,8","1004,5","27,3","5,5","2,3",2011,12,PA
13.0,"69,2","1005,1","26,3","7,7","1,9",2012,1,PA
13.0,,,"25,6","7,9",,2012,2,PA
31.0,"392,2","1005,9","25,3","5,6","1,4",2012,3,PA
28.0,"246,2","1005,5",26,"7,1","1,5",2012,4,PA
28.0,"76,4","1006,4","26,2","5,8","1,8",2012,5,PA
29.0,49,"1007,7",26,"5,6","1,6",2012,6,PA
,,"1007,2","26,3","9,1","1,8",2012,7,PA
,,"1007,8","26,6","5,8","2,2",2012,8,PA
12.0,"42,6","1007,7","26,9","5,7","2,3",2012,9,PA
9.0,"26,6","1005,2","27,1","6,4","2,2",2012,10,PA
3.0,"2,4","1004,5","27,7","5,6","2,2",2012,11,PA
,,"1004,3","26,8","5,9","1,7",2012,12,PA
,,"1005,6","26,4","5,8","1,5",2013,1,PA
,,"1004,7","25,9","6,8","1,4",2013,2,PA
7.0,"84,8","1005,6","26,1","5,6","1,4",2013,3,PA
1.0,"49,4","1006,2","25,8","5,8","1,2",2013,4,PA
28.0,"208,6","1006,6",26,"6,1","1,3",2013,5,PA
23.0,"116,6","1007,1","26,5","6,7","1,6",2013,6,PA
24.0,"252,2",1008,26,"5,2","1,5",2013,7,PA
22.0,"125,6","1006,7","26,5","5,4","1,7",2013,8,PA
15.0,"63,8","1006,5","26,8","6,6",2,2013,9,PA
15.0,34,"1005,9","27,2","6,5","2,3",2013,10,PA
14.0,"168,8","1004,2","26,8","6,4",2,2013,11,PA
16.0,"95,2","1004,9",27,"8,2",2,2013,12,PA
22.0,"201,6","1005,9","25,9","6,4","1,6",2014,1,PA
28.0,"314,6","1005,1","25,3","5,7","1,5",2014,2,PA
28.0,"215,2",1006,"25,5","5,7","1,3",2014,3,PA
4.0,",8","1006,3","25,7",6,"1,1",2014,4,PA
,,"1006,5","25,8","7,1","1,2",2014,5,PA
20.0,"173,4",1007,"26,4","5,7","1,6",2014,6,PA
23.0,"140,8","1008,9","26,3","5,3","1,9",2014,7,PA
17.0,"96,2","1007,8","26,6","6,3","1,9",2014,8,PA
13.0,"55,4","1007,1","26,9",6,"2,2",2014,9,PA
9.0,45,1006,"27,1",6,"2,2",2014,10,PA
2.0,"1,6",1005,"27,7","7,2","2,4",2014,11,PA
5.0,,1005,"27,7","6,1","2,5",2014,12,PA
11.0,,,,"5,9",,2015,1,PA
11.0,,,,"5,2",,2015,2,PA
8.0,,,,"6,9",,2015,3,PA
2.0,,,,6,,2015,4,PA
3.0,,,,"4,9",,2015,5,PA
19.0,"95,2","1008,1","26,2","9,9","1,7",2015,6,PA
3.0,,,,,,2015,7,PA
2.0,,,,,,2015,8,PA
3.0,"21,8","1006,8","27,5","6,6","2,4",2015,9,PA
,,"1006,2","28,2","5,9","2,9",2015,10,PA
1.0,,,,6,,2015,11,PA
1.0,,,,"6,2",,2015,12,PA
17.0,129,"1005,9","27,2","6,6",2,2016,1,PA
28.0,"302,8",1006,"26,1","8,5","1,3",2016,2,PA
,,"1006,8","26,2","6,1","1,2",2016,3,PA
25.0,179,"1005,6","26,8","5,5","1,1",2016,4,PA
18.0,156,"1007,3","27,1","6,2",",6",2016,5,PA
18.0,"152,8","1008,5","26,7","6,8","1,3",2016,6,PA
21.0,"143,4","1007,9","26,6","6,1",1,2016,7,PA
11.0,"98,8","1007,6","27,1","5,4",2,2016,8,PA
9.0,"42,6","1007,3",27,"5,5","1,7",2016,9,PA
0.0,0,"1005,2","27,5","5,1",2,2016,10,PA
3.0,"1,2","1004,3","28,1","5,6",2,2016,11,PA
27.0,225,"1004,9","26,5","7,5","1,5",2016,12,PA
28.0,"135,4","1005,8","25,8","7,5",",7",2017,1,PA
22.0,205,"1005,8","25,6","5,8","1,1",2017,2,PA
29.0,"254,2","1006,1","25,3",5,",6",2017,3,PA
29.0,"415,8",1006,"25,7",7,",8",2017,4,PA
26.0,"173,2","1006,5","26,5","5,1",",7",2017,5,PA
22.0,"129,4",1007,"26,9","4,5",",1",2017,6,PA
11.0,"73,2","1008,8","27,2","4,3",",4",2017,7,PA
11.0,"29,8","1007,2","27,3","4,6","1,7",2017,8,PA
10.0,"27,8","1006,7","27,7","6,1","2,2",2017,9,PA
8.0,"25,4","1005,2","27,5","5,1",2,2017,10,PA
3.0,8,"1004,4","27,9","4,6",2,2017,11,PA
11.0,"74,2","1004,8",27,"6,5",",8",2017,12,PA
16.0,"192,8","1005,5","25,7","4,1",",1",2018,1,PA
23.0,"192,6","1005,8","25,4",4,",1",2018,2,PA
29.0,"331,8","1005,7",26,"4,2",",2",2018,3,PA
28.0,"166,2","1006,7","25,4","3,7",",1",2018,4,PA
26.0,"256,6","1007,2","25,5","4,4",",1",2018,5,PA
20.0,"108,8",1008,"26,7","4,9",",1",2018,6,PA
18.0,187,"1007,9","26,6","3,4",0,2018,7,PA
20.0,,"1008,3","26,4","5,3",",1",2018,8,PA
14.0,"122,8","1005,9",27,"5,7",",2",2018,9,PA
10.0,"83,2","1005,4","27,5",4,",2",2018,10,PA
7.0,205,"1004,5","27,8","5,2",",3",2018,11,PA
29.0,419,"1006,5","25,4","5,3",",1",2018,12,PA
23.0,"219,6","1006,8","25,9","5,3",",1",2019,1,PA
25.0,"121,2","1006,4","25,5","3,3",0,2019,2,PA
29.0,"552,6",1007,"25,5","5,3",0,2019,3,PA
29.0,"337,6","1006,6","25,8","3,8",0,2019,4,PA
28.0,"283,4","1006,2","26,1","5,7",",1",2019,5,PA
25.0,"167,2","1007,8","26,6","4,4",0,2019,6,PA
17.0,,"1007,9","26,6","6,5",",1",2019,7,PA
20.0,124,"1008,6","26,9","5,5",",3",2019,8,PA
3.0,,,,"7,1",,2019,9,PA
12.0,"71,8","1005,5","27,3","4,1",",2",2019,10,PA
8.0,98,"1004,3","27,4","4,3",",1",2019,11,PA
17.0,298,"1004,6",27,"4,6",",2",2019,12,PA
30.0,"203,4","1006,5","25,6","6,6",",1",2020,1,PA
27.0,"441,6","1006,6","25,7","4,2",0,2020,2,PA
27.0,"607,6","1006,4","25,7","5,2",",1",2020,3,PA
30.0,593,"1006,8","25,9","5,6",",1",2020,4,PA
22.0,"311,8","1007,4","26,4","4,2",",1",2020,5,PA
21.0,"191,2","1007,2","26,6","5,8",",1",2020,6,PA
19.0,"143,6","1006,9",27,"5,3",",1",2020,7,PA
9.0,"48,4","1006,7","27,7","4,9",",1",2020,8,PA
9.0,,"1006,3","27,5","6,9",",2",2020,9,PA
11.0,"128,8","1005,5","27,6","4,3",",2",2020,10,PA
24.0,"261,6",1005,"26,5","4,4",",1",2020,11,PA
18.0,"141,4",1005,"26,9","5,9",",1",2020,12,PA
15.0,,,"26,5","4,9",,2021,1,PA
25.0,"265,6","1005,3","25,7","4,1",",1",2021,2,PA
31.0,"220,4","1005,8","25,3","4,8",",1",2021,3,PA
25.0,,"1005,5",26,"7,6",",2",2021,4,PA
21.0,,1007,26,"5,9",",1",2021,5,PA
,,,,"4,5",,2021,6,PA
6.0,,,,"5,2",,2021,7,PA
2.0,,,,"3,3",,2021,8,PA
4.0,,,,"4,2",,2021,9,PA
,,,,,,2021,10,PA
,,,,,,2021,11,PA
7.0,,,,"4,5",,2021,12,PA
27.0,"451,2","1005,9","25,4","4,7",",1",2022,1,PA
13.0,,,"26,1","4,3",,2022,2,PA
15.0,,,"25,5","5,7",,2022,3,PA
16.0,,,"25,5","4,9",,2022,4,PA
15.0,,,"25,6","6,9",,2022,5,PA
2.0,,,,"6,1",,2022,6,PA
,,,,"4,9",,2022,7,PA
,,,,"7,7",,2022,8,PA
,,,,"5,2",,2022,9,PA
,,,,"6,1",,2022,10,PA
,,,,"4,4",,2022,11,PA
,,,,"6,6",,2022,12,PA
6.0,,,,"5,2",,2023,1,PA
26.0,357,"1005,9","25,4","5,9",",3",2023,2,PA
5.0,,,,"4,7",,2023,3,PA
13.0,,,,"4,5",,2023,4,PA
25.0,"228,8","1006,5","26,6","5,5",",3",2023,5,PA
8.0,,,,"4,5",,2023,6,PA
5.0,,,,"5,1",,2023,7,PA
,,,,"3,9",,2023,8,PA
9.0,"62,4","1006,2","28,1","5,2",",9",2023,9,PA
6.0,"70,6","1005,2","28,4",7,",9",2023,10,PA
12.0,"81,8","1004,9","28,4","4,8",",6",2023,11,PA
22.0,237,"1004,9","27,3","5,3",",4",2023,12,PA
27.0,"391,8","1006,4","26,8","5,9",",3",2024,1,PA
26.0,456,"1006,5","26,4","5,7",",3",2024,2,PA
27.0,"426,8","1006,1","26,5","5,1",",2",2024,3,PA
29.0,"381,8","1005,6","26,6","6,4",",2",2024,4,PA
27.0,329,"1005,8","26,9","6,1",",2",2024,5,PA
18.0,"179,8",1007,"27,2","5,4",",3",2024,6,PA
13.0,72,"1008,3","27,8",6,",3",2024,7,PA
10.0,64,"1007,8","27,8","4,1",",3",2024,8,PA
5.0,"26,8","1006,2","28,4","5,4",1,2024,9,PA
3.0,"41,8","1005,8","28,4","5,4",",9",2024,10,PA
4.0,"6,2","1004,4","28,7","5,8","1,2",2024,11,PA
22.0,"239,4","1004,7","27,4","5,3",",6",2024,12,PA
27.0,"281,8","1005,9","26,2",7,",3",2025,1,PA
28.0,"450,2","1005,5","25,7","5,4",",3",2025,2,PA
28.0,"548,6","1006,3","25,9","5,8",",3",2025,3,PA
23.0,"374,8","1005,7","26,1","4,6",",3",2025,4,PA
26.0,"311,4","1006,8","26,6","4,5",",3",2025,5,PA
24.0,"181,2","1007,7","26,5","4,2",",3",2025,6,PA
22.0,"262,4","1008,8","26,7","4,4",",2",2025,7,PA
8.0,,,,,,2025,8,PA
,,,,5,,2010,1,MA
3.0,,,,5,,2010,2,MA
14.0,"303,6","1004,2","27,8","4,9","1,8",2010,3,MA
26.0,"383,6","1003,9","26,9","3,9",",9",2010,4,MA
27.0,368,"1004,4","27,1","4,2",1,2010,5,MA
