ano_agricola,safra,uf,produto,id_produto,id_levantamento,dsc_levantamento,area_plantada_mil_ha,producao_mil_t,produtividade_mil_ha_mil_t
2020/21             ,UNICA          ,SE,ARROZ                                   ,4684,6,6º LEV              ,4.0,30.0,7.5
2020/21             ,UNICA          ,SE,ARROZ                                   ,4684,7,7º LEV              ,4.0,30.0,7.5
2020/21             ,UNICA          ,SE,ARROZ                                   ,4684,8,8º LEV              ,4.0,30.0,7.5
2020/21             ,UNICA          ,SE,ARROZ                                   ,4684,9,9º LEV              ,4.0,30.0,7.5
2020/21             ,UNICA          ,SP,ARROZ                                   ,4684,10,10º LEV             ,8.0,40.0,5.0
2020/21             ,UNICA          ,SP,ARROZ                                   ,4684,11,11º LEV             ,8.0,40.0,5.0
2020/21             ,UNICA          ,SP,ARROZ                                   ,4684,12,12º LEV             ,8.0,40.0,5.0
2020/21             ,UNICA          ,SP,ARROZ                                   ,4684,1,1º LEV              ,8.0,33.0,4.1
2020/21             ,UNICA          ,SP,ARROZ                                   ,4684,2,2º LEV              ,8.0,33.0,4.1
2020/21             ,UNICA          ,SP,ARROZ                                   ,4684,3,3º LEV              ,8.0,33.0,4.1
2020/21             ,UNICA          ,SP,ARROZ                                   ,4684,4,4º LEV              ,8.0,33.0,4.1
2020/21             ,UNICA          ,SP,ARROZ                                   ,4684,5,5º LEV              ,8.0,33.0,4.1
2020/21             ,UNICA          ,SP,ARROZ                                   ,4684,6,6º LEV              ,8.0,33.0,4.1
2020/21             ,UNICA          ,SP,ARROZ                                   ,4684,7,7º LEV              ,8.0,40.0,5.0
2020/21             ,UNICA          ,SP,ARROZ                                   ,4684,8,8º LEV              ,8.0,40.0,5.0
2020/21             ,UNICA          ,SP,ARROZ                                   ,4684,9,9º LEV              ,8.0,40.0,5.0
2020/21             ,UNICA          ,TO,ARROZ                                   ,4684,10,10º LEV             ,124.0,692.0,5.6
2020/21             ,UNICA          ,TO,ARROZ                                   ,4684,11,11º LEV             ,124.0,692.0,5.6
2020/21             ,UNICA          ,TO,ARROZ                                   ,4684,12,12º LEV             ,124.0,692.0,5.6
2020/21             ,UNICA          ,TO,ARROZ                                   ,4684,1,1º LEV              ,123.0,655.0,5.3
2020/21             ,UNICA          ,TO,ARROZ                                   ,4684,2,2º LEV              ,127.0,665.0,5.2
2020/21             ,UNICA          ,TO,ARROZ                                   ,4684,3,3º LEV              ,127.0,665.0,5.2
2020/21             ,UNICA          ,TO,ARROZ                                   ,4684,4,4º LEV              ,127.0,665.0,5.2
2020/21             ,UNICA          ,TO,ARROZ                                   ,4684,5,5º LEV              ,127.0,665.0,5.2
2020/21             ,UNICA          ,TO,ARROZ                                   ,4684,6,6º LEV              ,127.0,670.0,5.3
2020/21             ,UNICA          ,TO,ARROZ                                   ,4684,7,7º LEV              ,127.0,673.0,5.3
2020/21             ,UNICA          ,TO,ARROZ                                   ,4684,8,8º LEV              ,127.0,704.0,5.5
2020/21             ,UNICA          ,TO,ARROZ                                   ,4684,9,9º LEV              ,124.0,692.0,5.6
2021/22             ,UNICA          ,AC,ARROZ                                   ,4684,10,10º LEV             ,3.7,4.7,1.3
2021/22             ,UNICA          ,AC,ARROZ                                   ,4684,11,11º LEV             ,3.6,4.6,1.3
2021/22             ,UNICA          ,AC,ARROZ                                   ,4684,12,12º LEV             ,3.6,4.6,1.3
2021/22             ,UNICA          ,AC,ARROZ                                   ,4684,1,1º LEV              ,3.7,4.5,1.2
2021/22             ,UNICA          ,AC,ARROZ                                   ,4684,2,2º LEV              ,3.7,4.5,1.2
2021/22             ,UNICA          ,AC,ARROZ                                   ,4684,3,3º LEV              ,3.7,4.5,1.2
2021/22             ,UNICA          ,AC,ARROZ                                   ,4684,4,4º LEV              ,3.7,4.5,1.2
2021/22             ,UNICA          ,AC,ARROZ                                   ,4684,5,5º LEV              ,3.7,4.5,1.2
2021/22             ,UNICA          ,AC,ARROZ                                   ,4684,6,6º LEV              ,3.7,4.5,1.2
2021/22             ,UNICA          ,AC,ARROZ                                   ,4684,7,7º LEV              ,3.7,4.5,1.2
2021/22             ,UNICA          ,AC,ARROZ                                   ,4684,8,8º LEV              ,3.7,4.6,1.2
2021/22             ,UNICA          ,AC,ARROZ                                   ,4684,9,9º LEV              ,3.6,4.5,1.2
2021/22             ,UNICA          ,AL,ARROZ                                   ,4684,10,10º LEV             ,1.8,9.9,5.5
2021/22             ,UNICA          ,AL,ARROZ                                   ,4684,11,11º LEV             ,1.8,9.9,5.5
2021/22             ,UNICA          ,AL,ARROZ                                   ,4684,12,12º LEV             ,1.8,9.9,5.5
2021/22             ,UNICA          ,AL,ARROZ                                   ,4684,1,1º LEV              ,3.1,23.4,7.5
2021/22             ,UNICA          ,AL,ARROZ                                   ,4684,2,2º LEV              ,3.1,23.4,7.5
2021/22             ,UNICA          ,AL,ARROZ                                   ,4684,3,3º LEV              ,3.1,23.4,7.5
2021/22             ,UNICA          ,AL,ARROZ                                   ,4684,4,4º LEV              ,3.1,23.4,7.5
2021/22             ,UNICA          ,AL,ARROZ                                   ,4684,5,5º LEV              ,2.3,17.4,7.6
2021/22             ,UNICA          ,AL,ARROZ                                   ,4684,6,6º LEV              ,1.8,14.4,8.0
2021/22             ,UNICA          ,AL,ARROZ                                   ,4684,7,7º LEV              ,1.8,14.4,8.0
2021/22             ,UNICA          ,AL,ARROZ                                   ,4684,8,8º LEV              ,1.8,9.9,5.5
2021/22             ,UNICA          ,AL,ARROZ                                   ,4684,9,9º LEV              ,1.8,9.9,5.5
2021/22             ,UNICA          ,AM,ARROZ                                   ,4684,10,10º LEV             ,2.9,8.1,2.8
2021/22             ,UNICA          ,AM,ARROZ                                   ,4684,11,11º LEV             ,2.9,8.1,2.8
2021/22             ,UNICA          ,AM,ARROZ                                   ,4684,12,12º LEV             ,2.9,8.1,2.8
2021/22             ,UNICA          ,AM,ARROZ                                   ,4684,1,1º LEV              ,5.8,15.4,2.7
2021/22             ,UNICA          ,AM,ARROZ                                   ,4684,2,2º LEV              ,2.4,6.4,2.7
2021/22             ,UNICA          ,AM,ARROZ                                   ,4684,3,3º LEV              ,4.5,12.6,2.8
2021/22             ,UNICA          ,AM,ARROZ                                   ,4684,4,4º LEV              ,4.5,12.6,2.8
2021/22             ,UNICA          ,AM,ARROZ                                   ,4684,5,5º LEV              ,4.5,12.6,2.8
2021/22             ,UNICA          ,AM,ARROZ                                   ,4684,6,6º LEV              ,4.5,12.6,2.8
2021/22             ,UNICA          ,AM,ARROZ                                   ,4684,7,7º LEV              ,4.5,12.6,2.8
2021/22             ,UNICA          ,AM,ARROZ                                   ,4684,8,8º LEV              ,4.5,12.6,2.8
2021/22             ,UNICA          ,AM,ARROZ                                   ,4684,9,9º LEV              ,2.9,8.1,2.8
2021/22             ,UNICA          ,AP,ARROZ                                   ,4684,10,10º LEV             ,0.9,0.9,1.0
2021/22             ,UNICA          ,AP,ARROZ                                   ,4684,11,11º LEV             ,0.9,0.9,1.0
2021/22             ,UNICA          ,AP,ARROZ                                   ,4684,12,12º LEV             ,0.9,0.9,1.0
2021/22             ,UNICA          ,AP,ARROZ                                   ,4684,1,1º LEV              ,0.9,0.8,0.9
2021/22             ,UNICA          ,AP,ARROZ                                   ,4684,2,2º LEV              ,0.9,0.8,0.9
2021/22             ,UNICA          ,AP,ARROZ                                   ,4684,3,3º LEV              ,0.9,0.8,0.9
2021/22             ,UNICA          ,AP,ARROZ                                   ,4684,4,4º LEV              ,0.9,0.8,0.9
2021/22             ,UNICA          ,AP,ARROZ                                   ,4684,5,5º LEV              ,0.9,0.9,1.0
2021/22             ,UNICA          ,AP,ARROZ                                   ,4684,6,6º LEV              ,0.9,0.9,1.0
2021/22             ,UNICA          ,AP,ARROZ                                   ,4684,7,7º LEV              ,0.9,0.9,1.0
2021/22             ,UNICA          ,AP,ARROZ                                   ,4684,8,8º LEV              ,0.9,0.9,1.0
2021/22             ,UNICA          ,AP,ARROZ                                   ,4684,9,9º LEV              ,0.9,0.9,1.0
2021/22             ,UNICA          ,BA,ARROZ                                   ,4684,10,10º LEV             ,0.0,0.0,0.0
2021/22             ,UNICA          ,BA,ARROZ                                   ,4684,11,11º LEV             ,0.0,0.0,0.0
2021/22             ,UNICA          ,BA,ARROZ                                   ,4684,12,12º LEV             ,0.0,0.0,0.0
2021/22             ,UNICA          ,BA,ARROZ                                   ,4684,1,1º LEV              ,0.0,0.0,0.0
2021/22             ,UNICA          ,BA,ARROZ                                   ,4684,2,2º LEV              ,0.0,0.0,0.0
2021/22             ,UNICA          ,BA,ARROZ                                   ,4684,3,3º LEV              ,0.0,0.0,0.0
2021/22             ,UNICA          ,BA,ARROZ                                   ,4684,4,4º LEV              ,0.0,0.0,0.0
2021/22             ,UNICA          ,BA,ARROZ                                   ,4684,5,5º LEV              ,0.0,0.0,0.0
2021/22             ,UNICA          ,BA,ARROZ                                   ,4684,6,6º LEV              ,0.0,0.0,0.0
2021/22             ,UNICA          ,BA,ARROZ                                   ,4684,7,7º LEV              ,0.0,0.0,0.0
2021/22             ,UNICA          ,BA,ARROZ                                   ,4684,8,8º LEV              ,0.0,0.0,0.0
2021/22             ,UNICA          ,BA,ARROZ                                   ,4684,9,9º LEV              ,0.0,0.0,0.0
2021/22             ,UNICA          ,CE,ARROZ                                   ,4684,10,10º LEV             ,5.0,17.7,3.5
2021/22             ,UNICA          ,CE,ARROZ                                   ,4684,11,11º LEV             ,4.9,17.5,3.6
2021/22             ,UNICA          ,CE,ARROZ                                   ,4684,12,12º LEV             ,5.0,15.7,3.1
2021/22             ,UNICA          ,CE,ARROZ                                   ,4684,1,1º LEV              ,4.8,16.1,3.4
2021/22             ,UNICA          ,CE,ARROZ                                   ,4684,2,2º LEV              ,4.8,16.1,3.4
2021/22             ,UNICA          ,CE,ARROZ                                   ,4684,3,3º LEV              ,4.8,16.1,3.4
2021/22             ,UNICA          ,CE,ARROZ                                   ,4684,4,4º LEV              ,4.8,16.1,3.4
2021/22             ,UNICA          ,CE,ARROZ                                   ,4684,5,5º LEV              ,4.8,13.4,2.8
2021/22             ,UNICA          ,CE,ARROZ                                   ,4684,6,6º LEV              ,5.4,17.6,3.3
