,Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)",latitude,longitude,estacao,geometry,estado
5410,2015-02-28,4.0,"3,6","1001,8","28,9","5,4",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5411,2015-03-31,6.0,"1,6","1001,7","29,2","5,6",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5412,2015-04-30,,,1002,"28,7","5,6",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5413,2015-05-31,,,"1002,9","26,4","4,8",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5414,2015-06-30,,,"1003,7","26,3",6,,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5415,2015-07-31,,,"1003,5","26,3","4,2",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5416,2015-08-31,,,"1002,5","27,3","5,4",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5417,2015-09-30,,,"1001,5","29,5","4,7",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5418,2015-10-31,,,"1000,8","29,9","6,6",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5419,2015-11-30,,,"999,8","29,5","5,2",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5420,2015-12-31,5.0,"10,4",1002,"28,6","5,2",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5421,2016-01-31,0.0,0,"1001,7","29,2","5,5",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5422,2016-02-29,8.0,"33,4","1001,5","28,7","5,3",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5423,2016-03-31,0.0,0,1002,"30,1",6,,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5424,2016-04-30,15.0,259,"1001,5",28,"5,2",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5425,2016-05-31,22.0,"332,8","1003,2","26,7","4,4",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5426,2016-06-30,16.0,,"1004,6","25,9","4,5",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5427,2016-07-31,6.0,,"1003,5",,6,,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5428,2016-08-31,14.0,,1003,"27,2","5,3",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5429,2016-09-30,9.0,"105,8","1002,7","27,9","6,8",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5430,2016-10-31,2.0,,,"29,4","4,8",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5431,2016-11-30,1.0,,,,,,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5432,2016-12-31,9.0,113,"1000,8","28,2","5,6",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5433,2017-01-31,8.0,"29,6","1001,8","27,5","4,9",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5434,2017-02-28,7.0,69,"1001,8","27,6","5,1",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5435,2017-03-31,12.0,"111,4","1001,7","27,5","6,1",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5436,2017-04-30,11.0,121,"1001,8","27,7","4,6",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5437,2017-05-31,10.0,,"1002,4",,"4,5",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5438,2017-06-30,,,,,"4,1",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5439,2017-07-31,17.0,,,"25,7","5,5",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5440,2017-08-31,14.0,76,"1002,4",28,"4,9",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5441,2017-09-30,14.0,"133,2","1002,1","28,2","5,5",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5442,2017-10-31,3.0,"5,6","1000,5","29,2","4,8",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5443,2017-11-30,2.0,"5,2","999,4","29,6","4,4",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5444,2017-12-31,6.0,"11,8","1000,6","28,7","5,4",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5445,2018-01-31,7.0,"27,4","1001,3","28,2",5,,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5446,2018-02-28,3.0,"23,2","1001,5","28,6","5,3",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5447,2018-03-31,4.0,,,,,,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5448,2018-04-30,,,,,,,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5449,2018-05-31,27.0,"280,6",1003,"26,3","5,4",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5450,2018-06-30,27.0,403,"1004,1","25,5","5,1",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5451,2018-07-31,29.0,"443,8",1004,"25,2","5,1",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5452,2018-08-31,18.0,"135,8","1003,7","27,2","5,2",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5453,2018-09-30,16.0,335,"1001,2","27,5",5,,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5454,2018-10-31,4.0,70,"1000,2","29,5",4,,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5455,2018-11-30,11.0,64,1000,"28,6","4,5",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5456,2018-12-31,4.0,"7,6","1002,7","27,4","5,4",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5457,2019-01-31,3.0,5,"1002,6","28,2",5,,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5458,2019-02-28,1.0,",2","1002,2","28,7","5,1",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5459,2019-03-31,2.0,7,"1001,7","30,1","5,9",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5460,2019-04-30,6.0,"13,2","1001,6",30,"5,1",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5461,2019-05-31,27.0,"440,2","1002,3","26,3","5,6",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5462,2019-06-30,28.0,"520,4","1003,6","26,1","5,1",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5463,2019-07-31,26.0,"386,8","1003,8","25,9","6,3",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5464,2019-08-31,22.0,"346,2","1004,3","26,2","4,3",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5465,2019-09-30,16.0,"127,8","1002,2","27,5","4,9",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5466,2019-10-31,7.0,"47,4","1000,9","27,9","4,5",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5467,2019-11-30,12.0,"221,4","999,8","27,9","5,4",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5468,2019-12-31,13.0,63,"1000,6","27,4","4,9",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5469,2020-01-31,3.0,"7,2","1002,1","27,9","4,7","2,2",2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5470,2020-02-29,1.0,"1,8","1002,3","28,6","5,3","2,6",2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5471,2020-03-31,3.0,"5,6","1001,5","29,7",5,"2,5",2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5472,2020-04-30,6.0,"104,8","1002,4","28,8","5,2",2,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5473,2020-05-31,26.0,"288,8","1003,3","26,8","4,1","1,5",2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5474,2020-06-30,27.0,"378,2","1003,2",26,"4,4","1,3",2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5475,2020-07-31,21.0,,"1002,7",26,"4,4","1,2",2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5476,2020-08-31,25.0,192,"1002,4","26,4","5,5","1,4",2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5477,2020-09-30,5.0,,,"27,3","6,1",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5478,2020-10-31,,,,,,,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5479,2020-11-30,,,,,,,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5480,2020-12-31,,,,,,,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5481,2021-01-31,,,,,"4,6",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5482,2021-02-28,,,,,,,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5483,2021-03-31,,,,,,,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5484,2021-04-30,,,,,,,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5485,2021-05-31,,,,,,,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5486,2021-06-30,,,,,,,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5487,2021-07-31,,,,,,,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5488,2021-08-31,,,,,,,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5489,2021-09-30,,,,,,,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5490,2021-10-31,,,,,,,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5491,2021-11-30,,,,,,,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5492,2021-12-31,,,,,,,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5493,2022-01-31,,,,,,,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5494,2022-02-28,,,,,,,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5495,2022-03-31,,,,,,,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5496,2022-04-30,,,"1001,3",27,"4,7","1,8",2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5497,2022-05-31,,,"1003,2","25,7","4,3","1,4",2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5498,2022-06-30,,,"1002,9","25,6",6,"1,3",2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5499,2022-07-31,,,1003,26,"5,4","1,2",2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5500,2022-08-31,,,"1002,6","26,9",,,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5501,2022-09-30,,,"1001,6","27,5",,,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5502,2022-10-31,,,"1000,7","27,8",,,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5503,2022-11-30,,,"1000,7","26,7","3,6",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5504,2022-12-31,11.0,"49,6",1001,"26,6","4,7","1,9",2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5505,2023-01-31,11.0,"86,6","1002,3","26,7","4,5",2,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5506,2023-02-28,5.0,"53,6","1001,9",27,"4,5","2,2",2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5507,2023-03-31,2.0,"8,4","1001,9","28,3","5,4","2,4",2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5508,2023-04-30,12.0,293,"1001,3","27,9","6,1","2,2",2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5509,2023-05-31,24.0,"322,8","1002,5","26,8","5,6","1,7",2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5510,2023-06-30,28.0,"425,6","1003,6","26,2","5,5","1,4",2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5511,2023-07-31,28.0,"397,6","1003,7","26,4","5,2","1,4",2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5512,2023-08-31,7.0,,,"27,9","5,8",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5513,2023-09-30,,,,,,,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5514,2023-10-31,,,,,,,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5515,2023-11-30,2.0,,,,,,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5516,2023-12-31,7.0,"22,4","1000,5","29,3","5,1","2,3",2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5517,2024-01-31,4.0,"4,2","1002,2","29,5","5,1","2,9",2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5518,2024-02-29,3.0,"6,8","1001,7","30,3","5,8","2,8",2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5519,2024-03-31,3.0,"33,6","1000,9","30,9","5,8","2,6",2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5520,2024-04-30,13.0,"175,4","1001,1","29,2",5,"2,2",2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5521,2024-05-31,5.0,,,,5,,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5522,2024-06-30,,,,,"4,7",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5523,2024-07-31,,,,,"6,2",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5524,2024-08-31,,,,,5,,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5525,2024-09-30,5.0,,"1000,8","29,3","4,5","1,6",2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5526,2024-10-31,6.0,17,"1000,9","29,7","4,3","1,9",2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5527,2024-11-30,10.0,"160,8","999,4","29,5","5,2","1,9",2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5528,2024-12-31,11.0,"12,4","1000,6","28,8","5,6","2,9",2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5529,2025-01-31,9.0,"6,8","1001,8","28,3",6,"3,1",2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5530,2025-02-28,5.0,"12,4","1001,4","28,1","6,4","3,3",2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5531,2025-03-31,8.0,,"1001,9",,"6,1","2,8",2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5532,2025-04-30,,,,,"5,4",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5533,2025-05-31,,,,,"5,5",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5534,2025-06-30,,,,,"4,9",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5535,2025-07-31,,,,,"5,6",,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5536,2025-08-31,,,,,,,2.81694443,-60.69083333,BOA VISTA,POINT (-60.69083333 2.81694443),RR
5537,2010-01-31,20.0,30,"1012,1","27,4","6,2","2,6",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5538,2010-02-28,10.0,"59,6","1011,8","27,6","6,4","2,5",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5539,2010-03-31,14.0,"123,6","1011,1","27,6","6,5","2,1",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5540,2010-04-30,22.0,"304,8","1011,9","26,2","5,3","1,7",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5541,2010-05-31,23.0,"239,2","1012,8","25,6","5,1","1,6",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5542,2010-06-30,28.0,"283,4",1016,"24,8","5,6",2,-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5543,2010-07-31,31.0,"335,4","1016,7","23,8","6,5",2,-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5544,2010-08-31,26.0,"107,6","1017,5","23,4","6,2","2,2",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5545,2010-09-30,19.0,"97,8",1016,"24,2","5,9","2,6",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5546,2010-10-31,7.0,"29,4","1012,8",26,"7,1","2,5",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5547,2010-11-30,6.0,"4,2","1011,3","26,5","6,6","2,4",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5548,2010-12-31,6.0,"109,2","1009,6","26,8","6,4",1,-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5549,2011-01-31,17.0,112,"1010,5","26,4","6,4","1,4",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5550,2011-02-28,11.0,"94,4","1011,1","26,9",0,0,-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5551,2011-03-31,13.0,"121,2","1010,1","27,3","6,4","1,1",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5552,2011-04-30,14.0,,,"25,7","5,1",,-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5553,2011-05-31,25.0,"187,6","1013,4","24,9","6,3","1,5",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5554,2011-06-30,24.0,"125,6","1015,3","23,6","5,7",",9",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5555,2011-07-31,9.0,,,,,,-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5556,2011-08-31,17.0,,,"23,3","5,3",,-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5557,2011-09-30,17.0,"26,6","1017,5",24,"5,5",2,-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5558,2011-10-31,19.0,"223,6","1012,5","25,4","6,8","2,5",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5559,2011-11-30,16.0,131,"1012,5","25,5","6,5","2,4",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5560,2011-12-31,9.0,"21,2","1011,9","26,4","6,9","2,5",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5561,2012-01-31,16.0,"72,2","1012,5","26,6","7,7","2,6",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5562,2012-02-29,14.0,"69,8","1012,3","26,7","5,8",",9",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5563,2012-03-31,10.0,"38,2","1012,8","26,4","2,6",",1",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5564,2012-04-30,14.0,"27,6","1012,7","25,9","4,3",",3",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5565,2012-05-31,17.0,"224,4","1014,5",25,"4,9","1,4",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5566,2012-06-30,26.0,167,"1016,2","24,2","5,5","1,2",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5567,2012-07-31,26.0,172,"1016,9","23,3","7,2","1,1",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5568,2012-08-31,25.0,"110,6","1018,5","23,4","4,8","1,3",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5569,2012-09-30,15.0,"43,4","1017,4",24,"4,8","1,4",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5570,2012-10-31,19.0,"44,2","1014,6","24,9","5,6","1,8",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5571,2012-11-30,9.0,33,"1011,6","26,3","6,7","2,5",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5572,2012-12-31,14.0,"17,2","1011,8","26,5",6,2,-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5573,2013-01-31,19.0,"20,6","1012,3","27,2","5,9","2,3",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5574,2013-02-28,21.0,"25,8","1012,2","27,4","5,6",2,-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5575,2013-03-31,13.0,13,"1012,2","27,9","6,1","2,1",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5576,2013-04-30,16.0,"189,4","1012,7","26,8","5,4","1,5",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5577,2013-05-31,24.0,266,1014,"25,3","5,2",",9",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5578,2013-06-30,24.0,"84,2","1015,2","24,6","4,4",",8",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5579,2013-07-31,27.0,"141,4","1016,8","23,9","5,6",1,-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5580,2013-08-31,25.0,"163,2","1016,5","23,8","4,5","1,2",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5581,2013-09-30,25.0,"86,6","1016,1","24,7","5,5","1,6",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5582,2013-10-31,15.0,"202,8","1014,7","25,4","5,8","2,1",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5583,2013-11-30,13.0,"100,4","1012,3","25,7","5,8","2,2",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5584,2013-12-31,,,,,"6,7",,-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5585,2014-01-31,,,,,"5,8",,-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5586,2014-02-28,,,,,"4,6",,-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5587,2014-03-31,,,,,"4,4",,-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5588,2014-04-30,,,,,"3,9",,-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5589,2014-05-31,20.0,"137,6","1013,7","25,1","4,6",1,-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5590,2014-06-30,23.0,"230,4","1015,9","24,1","4,2",",9",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5591,2014-07-31,30.0,"216,8","1018,3","23,6","5,3","1,2",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5592,2014-08-31,21.0,"91,4","1017,8","23,2","5,3","1,1",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5593,2014-09-30,20.0,91,"1016,5","24,2",6,"1,6",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5594,2014-10-31,14.0,"115,2","1015,5",25,"5,3","1,8",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5595,2014-11-30,14.0,"165,8","1012,7","25,6","6,1","1,9",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5596,2014-12-31,17.0,71,"1013,2","26,1","5,5","1,8",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5597,2015-01-31,9.0,36,1014,"26,6","5,8","1,8",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5598,2015-02-28,20.0,150,"1012,9","26,8","6,1","1,6",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5599,2015-03-31,13.0,"23,6","1012,4",27,"4,6","1,5",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5600,2015-04-30,17.0,156,"1012,3","26,7","4,5","1,1",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5601,2015-05-31,27.0,"400,4","1014,3","25,4","3,9",",9",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5602,2015-06-30,27.0,"263,2","1016,7","24,6",4,1,-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5603,2015-07-31,25.0,"224,6","1017,3",24,"4,9","1,2",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5604,2015-08-31,,,"1017,4","23,1","5,3","1,2",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
5605,2015-09-30,,,"1015,7","24,6","4,8","1,6",-12.03583333,-37.68388888,CONDE,POINT (-37.68388888 -12.03583333),BA
